"longitude","latitude"
-75.5949497,-5.238401
-71.4681924,-12.9146236
-70.0095606,1.1378685
-70.598579,-3.6824508
-64.4622222,-31.6886111
-60.1203951,-30.5961151
-64.4730555,-17.8883333
-63.3782431,-23.2812351
-59.699362,-29.200527
-57.36,-22.68
-44.604922,-17.242638
-66.7772627,-32.3745974
-48.2600427,-20.8042475
-44.32087,-18.4391562
-64.913662,-30.151319
-64.2313886,-30.8712857
-59.2106927,-27.4252971
-65.375905,-32.1983447
-63.790226,-31.7780881
-58.2044444,-19.9658333
-54.926043,-20.227099
-64.0719374,-38.310789
-66.1682594,-32.3792683
-67.8651127,-9.9549397
-64.6664598,-29.8517532
-49.3733495,-15.29784
-66.5505188,-32.1561973
-63.3085861,-17.3868361
-60.2967031,-29.9209591
-60.2388341,-29.1026593
-58.3016632,-31.0839617
-48.8884735,-15.8077649
-69.114654,-12.226011
-62.6689339,-31.0138078
-68.019367,-32.358274
-58.7998152,-30.3890169
-58.2078513,-26.1783233
-46.0958004,-17.058891
-43.4106263,-4.8683964
-58.9187606,-33.9006031
-65.4300537,-31.4068643
-65.0455856,-32.8263669
-49.1797829,-13.5271008
-60.954556,-16.364558
-49.0911613,-22.3656471
-59.8313611,-29.8326171
-58.6969672,-25.2558408
-58.3928733,-31.5691048
-56.713011,-20.5358258
-64.5461636,-23.7035594
-65.248126,-24.331671
-62.677002,-17.9835399
-64.1185606,-30.9692564
-63.045721,-17.287095
-63.135811,-25.562532
-64.2123912,-23.8185336
-60.7239223,-30.7581905
-59.299264,-30.9812149
-65.0521946,-33.0084476
-76.387726,-7.194245
-59.9681586,-26.2770277
-65.939101,-32.3723254
-58.2647665,-29.211031
-68.7510037,-33.0497705
-64.457581,-33.2184588
-59.0853095,-31.014346
-59.1849482,-30.3877786
-65.0055563,-24.4331883
-46.3860798,-13.5202578
-67.6867712,-35.0535242
-60.0476469,-22.2381454
-65.308421,-24.7653489
-59.69011,-29.210259
-65.0501561,-32.2169403
-64.7162211,-29.810822
-63.74377,-8.12912
-59.4155924,-31.1740701
-64.9545622,-32.5518776
-48.442925,-10.103972
-65.4854713,-31.3563492
-58.7823545,-34.1092138
-70.0931382,1.1221216
-60.4077489,-29.0890844
-64.4002998,-24.0983423
-64.952985,-24.2956324
-64.8187475,-24.4056857
-45.01616,-19.22779
-65.5056361,-31.5328853
-63.9609969,-19.7977377
-74.6242797,2.3851893
-63.0903567,-17.6803883
-57.3510591,-30.2868056
-65.2516667,-31.8561111
-57.557479,-25.009168
-63.0812567,-26.8636583
-56.4031622,-21.1465675
-77.8726387,-6.4295157
-43.9702524,-19.9179704
-66.1972511,-32.3735463
-68.5040903,-9.3697205
-44.45016,-18.784732
-76.284945,-7.350727
-43.3894086,-4.7685171
-49.856712,-10.7347308
-48.3498,-10.265307
-47.865249,-15.766949
-58.1668609,-28.0602563
-62.055953,-8.934298
-60.4671748,-29.3927569
-56.8772335,-16.7581146
-63.9393053,-25.5854064
-65.3440404,-24.2710269
-57.6675797,-25.3045365
-60.0934982,-22.5700699
-59.9769515,-30.5728965
-64.9639558,-24.3118266
-49.3089547,-16.5663762
-66.8554544,-29.2422218
-48.2846224,-18.8727373
-73.231893,-4.311723
-76.7590928,-0.4650685
-63.1244786,-17.7737608
-42.8302854,-5.0866946
-69.8250571,-11.122876
-70.206081,1.271069
-60.2827997,-28.8970084
-70.113456,1.1380562
-63.227261,-7.434709
-63.6747193,-31.919348
-63.4354614,-32.3664071
-56.6690512,-30.4667559
-65.8009386,-32.2827064
-65.4831505,-24.6696979
-65.2435648,-32.5516001
-57.5765,-25.3016667
-59.5705,-4.449364
-63.229419,-25.600494
-64.217203,-23.907433
-58.1746661,-31.4852572
-64.3948079,-31.7240544
-64.97797,-30.85119
-58.7797777,-30.9561332
-76.3713312,-0.5252765
-67.915524,-14.170415
-58.9094961,-28.5283945
-64.3516705,-24.002982
-60.0176592,-30.6049196
-63.1329775,-17.8183202
-49.0040453,-14.605882
-58.406736,-34.6382752
-78.6670027,-4.3182033
-66.1,-32.55
-64.6386352,-29.9111909
-66.1460239,-32.401985
-52.670584,-17.354596
-73.5581074,-3.9008409
-73.985125,-4.757745
-78.664856,-4.0867631
-76.2252045,-6.4253365
-49.1417116,-16.5357942
-57.0853901,-29.7617919
-58.7408924,-25.2684494
-69.4026598,-12.8251221
-65.0097195,-31.8124359
-65.3598879,-32.213184
-57.5997305,-28.881882
-58.7277239,-27.5869678
-60.48422,-31.789766
-58.1733584,-26.2191533
-61.36518,-30.2669847
-49.64591,-10.8510269
-58.0983424,-30.6621038
-63.19194,-24.62891
-46.990993,-20.9173102
-68.7384276,-12.6926417
-64.7068548,-30.7928708
-67.911456,-32.311052
-65.4508781,-25.028736
-64.2494444,-31.3858333
-65.1482821,-18.6381124
-75.6698,1.29729
-77.731337,-0.951847
-44.532763,-17.16806
-75.62757,1.36669
-59.5848499,-29.2348595
-65.4032723,-24.6824435
-64.0107894,-25.0950822
-56.8951667,-24.8721667
-58.9886749,-27.6415936
-47.306877,-16.2048292
-58.7049294,-27.0380276
-58.6862397,-30.6658674
-43.2808971,-4.9108729
-65.1151719,-24.6842308
-66.2105883,-30.7496972
-42.8657542,-5.0905578
-57.5137389,-25.3364627
-60.6276494,-33.0086905
-64.5048336,-31.5870902
-59.1305237,-28.4147527
-58.4791667,-34.492
-69.5112866,-12.929826
-48.9128211,-17.0203158
-64.191808,-23.8199463
-60.1405908,-22.656668
-58.7330681,-30.4701981
-58.9420352,-27.4112616
-47.3980075,-20.5668781
-73.25707,-4.3888883
-57.582936,-25.076477
-65.0411111,-31.6341667
-65.3840375,-27.6407477
-64.04986,-33.18829
-76.4676389,1.0236667
-60.1151276,-30.0242686
-72.51546,-3.47403
-64.701482,-40.529986
-64.6186775,-30.7834945
-60.1100311,-22.6463074
-58.8022,-29.2583
-60.1919884,-29.4287685
-59.3524424,-30.9647132
-64.3349128,-33.1142723
-58.612521,-30.9683687
-64.2954254,-23.9575356
-57.5617299,-25.4833439
-62.6097,-31.1335406
-66.4514136,-33.1911603
-65.0439858,-26.6150526
-56.0002569,-15.4105991
-73.647004,-4.589442
-64.3206056,-33.0903039
-65.0270321,-32.4224415
-73.715932,-4.909693
-62.656625,-31.0868117
-64.7716264,-30.7268616
-58.894589,-27.440576
-59.4337992,-30.8119283
-60.7519717,-26.7138361
-48.7098146,-16.1824292
-72.5731516,-13.3978857
-48.3441353,-21.2361624
-54.9586364,-2.8564928
-64.8106172,-33.2920986
-57.3688436,-23.6682512
-63.0067849,-7.4864737
-62.6769901,-31.1015651
-58.1460113,-26.1728475
-60.5507144,-22.0448417
-58.481617,-34.594469
-61.761395,-26.186802
-59.3843701,-31.2428502
-65.1216745,-18.8212484
-63.236101,-25.6477346
-64.9513221,-31.8800722
-58.5844368,-30.5021362
-64.3801899,-33.1045151
-65.0763889,-31.7627778
-66.430959,-32.6828984
-60.8362985,-31.7882987
-61.1445456,-31.579337
-64.6313346,-30.0164524
-59.4481647,-31.3350456
-75.4006398,-0.9204731
-65.0177014,-32.0294457
-65.2189744,-24.8095179
-70.2321464,1.2527429
-60.1079071,-3.0627953
-58.2423261,-32.9795751
-64.3717564,-31.1375513
-63.35338,-7.540019
-58.07114,-25.92533
-54.7977998,-20.4952066
-65.2454052,-32.1121635
-58.6385191,-31.2743442
-76.5229028,-4.7709228
-60.0162907,-29.9958989
-69.1869593,-12.5610982
-62.5479619,-31.0480513
-55.0470137,-19.3380374
-69.404983,-12.871143
-62.6161953,-38.5267844
-51.4082559,-22.0986632
-69.0811086,-12.6077573
-62.354524,-26.0111491
-68.952457,-9.1301623
-60.626936,-31.6187434
-64.9840484,-32.4229882
-56.6196299,-27.5788946
-58.7734222,-24.9269174
-66.8723707,-29.3360512
-69.4974183,-12.8733271
-62.8279986,-26.0346364
-62.487403,-38.862778
-59.5697718,-30.7465958
-65.4868746,-25.2816233
-73.790949,-4.877966
-64.6023366,-33.3145886
-69.170014,-12.536943
-66.2186387,-30.9556545
-65.02563,-32.0643193
-60.3801956,-31.6461417
-57.829833,-29.05781
-55.996292,-15.412642
-63.5258245,-37.7369195
-58.031373,-31.2362617
-68.254846,12.1582588
-60.1729909,-30.4346189
-65.6843118,-32.3944002
-64.3097667,-31.0551233
-63.6281399,-18.1372304
-69.1131368,-12.5938786
-65.1811111,-31.7730556
-51.6519843,-17.7448951
-57.8664706,-31.4379998
-77.8127074,-0.9224684
-58.7466221,-23.4911063
-58.4702002,-34.5139448
-43.9671508,-14.2050266
-59.2336055,-27.2582655
-65.0873867,-31.3238122
-65.7609415,-17.1683465
-45.0850602,-16.6598492
-65.0905556,-31.7544444
-65.0388076,-31.3367096
-58.4193587,-30.5128657
-64.573539,-17.9845699
-49.9551072,-20.42077
-69.4563371,-11.2679029
-59.5663691,-2.0241538
-64.8155594,-40.7007478
-68.9805976,-12.5106197
-64.3092227,-27.7646717
-46.9379956,-19.0063484
-59.048,-24.508
-56.5862846,-9.0541816
-64.2652478,-27.7194295
-58.9054728,-30.2916078
-76.292345,-0.439719
-58.2237625,-28.0456219
-58.2328504,-26.2828123
-64.8949267,-24.934175
-56.30201,-4.52793
-55.9879589,-9.2466507
-77.5615025,-1.0736247
-61.2356043,-30.311542
-66.5459236,-30.1549032
-56.516279,-20.9821571
-63.3082342,-30.1855923
-64.9839592,-32.5059978
-60.6542786,-30.3332396
-64.2271686,-23.8359543
-60.0410892,-1.975732
-43.951215,-19.746338
-65.7851458,-18.0743072
-58.8849592,-30.4035743
-58.5381714,-26.7088398
-64.1402616,-31.3860809
-58.4721416,-30.9384378
-64.4231213,-33.1522621
-65.3862907,-24.7160584
-54.9313945,-22.1949568
-69.0392017,-12.6066684
-50.2785917,-6.1862894
-48.1235305,-5.6506494
-46.1277663,-6.9845495
-60.8855046,-22.6179263
-76.301102,-7.369877
-64.3880801,-31.7535949
-62.6594676,-31.0531686
-58.3355544,-33.1237078
-73.2410431,-4.3351997
-76.9376903,-0.9923113
-50.0607705,-6.0607149
-60.0187222,-30.6670844
-62.5813073,-30.9304067
-65.4007564,-28.3296081
-73.402225,3.531198
-63.56358,-19.76365
-70.2082204,1.2099937
-63.5357064,-21.9996707
-64.8435,-34.8336667
-66.2870723,-33.0897266
-73.583243,-3.858045
-60.8959259,-31.4571705
-47.7617633,-21.1079429
-55.8961952,-9.5191928
-61.9524666,-25.9339635
-59.3058555,-31.0145415
-64.3630868,-33.13704
-69.516667,-11.45
-71.357563,-12.722182
-58.8740202,-30.4062823
-46.509,-20.3241
-64.3488844,-23.5336534
-59.063371,-27.3610851
-63.5352445,-31.657692
-54.6170855,-20.5049346
-64.9443054,-40.7342507
-49.8551612,-10.4953592
-63.7529465,-23.12725
-64.7689304,-24.2724102
-57.6022167,-19.023741
-58.9708956,-27.4328156
-60.1431659,-30.5028003
-63.241784,-17.829267
-44.968641,-17.3550149
-75.4433298,-0.9936121
-64.4019306,-31.6869292
-56.1595,-34.9313333
-60.1065444,-29.8698683
-61.92602,-8.952952
-65.0140634,-31.7914773
-76.2076499,-0.6467544
-66.2043009,-33.2679156
-57.3693328,-24.961482
-44.2671879,-15.0880786
-61.1792657,-30.2110832
-64.176493,-18.092955
-59.3402984,-30.7279905
-63.1619024,-17.7265732
-64.11943,-18.07425
-76.9670606,-6.025976
-68.823747,-12.468764
-64.9005586,-18.4462026
-65.68499,-28.4770684
-58.5973766,-27.2443905
-48.058977,-15.814961
-72.914266,-3.302636
-60.0173345,-30.5263456
-57.9487181,-30.3992337
-64.4025,-31.8427778
-59.4037916,-30.6008459
-57.2122017,-28.5514733
-46.646662,-22.521771
-64.8781339,-27.5138437
-64.7102484,-24.1943981
-59.9205254,-30.0252265
-58.7956953,-30.9431634
-62.1746224,-26.0886615
-73.200128,-4.35112
-46.9078714,-10.1790944
-65.4892311,-24.1698585
-58.2833333,-26.5166667
-60.0726657,-22.3065235
-73.4074637,-4.4688064
-64.5414145,-23.7088117
-46.879674,-10.150329
-59.3492731,-31.1200903
-62.9167,-30.1667
-64.264757,-33.1269945
-59.4529619,-30.6595688
-56.4587322,-9.1532449
-60.0670522,-29.8686268
-69.1460207,-12.5335919
-75.443244,-0.8973775
-58.2461126,-25.1342205
-65.2407394,-25.2786936
-63.39566,-31.4207155
-63.18462,-17.4480524
-60.9397222,-32.1041667
-75.8384694,0.1931667
-74.5545387,-5.4522113
-64.3631686,-23.5593379
-62.8313255,-25.804914
-61.9861228,-25.6648886
-43.4764095,-3.3261729
-69.488198,-11.457291
-42.540913,-14.308148
-64.4417263,-32.1787088
-60.0759841,-30.7485669
-41.1336494,-10.1378556
-65.306508,-31.661007
-64.5189172,-31.8905933
-65.16596,-31.78998
-62.7460541,-31.3608926
-48.5600493,-10.0201974
-52.908783,-18.1223603
-60.352428,-29.426144
-62.76389,-30.971471
-50.5363808,-5.8758857
-62.6301491,-34.2847304
-64.4398457,-31.7340355
-49.283092,-16.701028
-69.9265154,-9.3576114
-60.3484325,-30.0331503
-58.1842261,-28.8152245
-51.040206,-31.3590607
-55.899998,-15.336088
-76.21348,-6.60723
-64.5676499,-30.7216419
-65.9353,-10.90054
-65.0505538,-33.2960682
-63.5483,-30.0504
-65.0347656,-31.8716947
-66.110576,-32.598048
-64.5423174,-30.775368
-68.7655269,-33.3353078
-73.6795495,-12.67396
-49.2691976,-16.7091024
-75.528447,-0.788858
-58.1491957,-30.8525849
-57.0086001,-24.2827607
-62.644162,-30.9053397
-63.2073959,-32.4189949
-58.869617,-27.4281567
-64.48988,-17.96486
-64.3190137,-33.080299
-55.887119,-15.313386
-58.0411072,-29.2077867
-63.035735,-38.6724905
-64.0506742,-39.0182377
-59.9398184,-3.0074129
-74.073236,-5.0411004
-48.9853465,-20.0165176
-46.7988983,-21.9694621
-65.0082427,-32.4691652
-64.20209,-18.15821
-58.1442404,-31.314608
-65.2145383,-32.3273725
-43.862131,-16.725475
-73.6770955,-12.6541181
-65.2397531,-24.8412527
-58.74567,-34.161021
-65.7843733,-27.8063976
-73.635604,-4.78599
-63.2317981,-32.4426324
-64.7006646,-29.8008848
-60.2669105,-29.7966184
-64.7020953,-30.7485193
-62.0882776,-16.0176517
-62.7072744,-39.471649
-61.7941667,-23.0277778
-63.2230052,-17.870603
-59.1451506,-29.1607958
-63.0062039,-39.3981612
-47.9888968,-15.9058368
-61.1862358,-30.1866074
-64.4930556,-30.8013889
-75.0554686,-11.0646156
-64.263567,-27.7065494
-71.367951,-12.872934
-57.5385181,-25.4583056
-71.407129,-12.584143
-60.056041,-22.4670786
-66.9822236,-32.4849849
-67.6798522,-35.1491095
-59.7404182,-18.2554481
-74.249884,-8.684992
-60.1081964,-22.8605359
-51.382245,-22.184404
-64.3471671,-18.0876446
-65.6610118,-28.1525
-66.5325268,-39.0897723
-76.875768,0.6349743
-60.05069,-1.979081
-76.5519297,-4.8285805
-71.9730023,-13.524224
-60.1804514,-28.9034074
-73.1844832,-11.81748
-57.9070351,-25.8511664
-72.2355556,-3.6172222
-62.0947266,-39.6975454
-62.3570144,-38.6865985
-48.1680872,-21.8076433
-69.1357344,-12.6051293
-59.6569343,-25.1265694
-64.9784239,-32.6167846
-76.3428889,1.0274444
-58.2887871,-9.8180246
-51.0728364,-31.3262038
-65.3692935,-24.9608309
-72.6517376,7.3811257
-67.0191201,-0.198015
-63.3805805,-39.4308432
-57.1208318,-33.1616919
-67.0004654,-0.1560829
-42.466083,-4.6398198
-41.70604,-3.8678993
-69.2941028,-11.5852654
-61.07785,-31.5525556
-59.7818623,-29.7350453
-64.351919,-31.2176
-63.9114206,-21.5895987
-58.5703497,-27.3136152
-67.8271136,-9.9457168
-77.2683478,-5.9983881
-65.0522981,-31.9473173
-62.8754875,-38.4468315
-58.5872019,-26.9744765
-63.579856,-18.169741
-66.250209,-33.2829895
-67.7176517,-37.76975
-65.4838371,-31.1496507
-69.5174907,-12.9138028
-63.2347376,-7.5993011
-42.3450506,-4.9524037
-60.7362843,-32.9025783
-49.918828,-6.0660493
-73.9731773,-12.158869
-64.459022,-31.119237
-64.6495809,-30.7423187
-63.2361798,-25.500573
-63.118,-23.887
-63.1109581,-38.4920048
-62.9574399,-38.5012068
-65.507,-28.588
-58.9433626,-27.3746999
-61.8625374,-17.0274393
-44.222146,-2.530656
-57.5231923,-25.0375081
-48.3247974,-10.2091584
-65.5628609,-31.3000797
-48.3327767,-10.7047797
-57.8934689,-31.3166863
-75.4406187,-9.6421832
-77.9437453,-1.317535
-46.2098265,-16.0729498
-54.5731435,-25.5931819
-59.0361071,-27.2785476
-63.7536014,-21.1445703
-59.3724128,-24.9978776
-60.3246341,-29.4458619
-64.6597222,-30.0441667
-65.3985214,-28.3439714
-65.103409,-31.7014811
-64.7588796,-30.7639517
-60.4444599,-31.4965064
-48.2958333,-21.2444444
-41.7704112,-3.8535855
-60.2904281,-29.8738279
-73.955703,-4.483965
-64.9921949,-24.7293147
-64.3786336,-31.5279234
-64.5017799,-31.1661929
-51.3976001,-22.1486407
-65.4440545,-31.4239388
-58.5084605,-33.360143
-65.0540823,-31.7320607
-63.7327255,-20.9241871
-47.9611717,-9.8621129
-59.9757936,-29.7030229
-65.0424332,-31.5999781
-47.11132,-6.3901944
-62.8131616,-38.7825905
-64.596734,-31.3925038
-59.6517327,-22.7585435
-65.4071139,-24.7784709
-67.8785249,-34.5999295
-64.2616316,-32.1647337
-65.0909907,-31.6494862
-58.145957,-28.1246021
-47.465304,-13.791632
-60.1818507,-29.3143038
-59.8823366,-29.559753
-64.7187056,-32.0320082
-61.342322,-32.0918306
-53.831871,-22.31158
-63.458662,-21.2814168
-54.6000532,-20.4885326
-76.1769032,-0.0058472
-69.3045147,-11.5546338
-60.1935716,-30.867421
-60.5820464,-29.8630207
-70.305989,-3.750402
-61.5628842,-31.8923769
-64.3598719,-31.0545597
-58.0331916,-29.1618515
-56.9101014,-19.47067
-43.9415681,-16.7093827
-69.0710017,-12.4361149
-57.1225021,-25.5716847
-65.493361,-28.483832
-69.2261832,-12.729528
-64.9655814,-32.5822421
-57.5666139,-29.2968089
-73.7934098,-12.6132806
-46.6784513,-12.8563728
-64.344526,-9.394597
-64.440292,-32.0823832
-73.416811,-4.324829
-58.312287,-34.664263
-59.1485626,-25.6389083
-48.3552879,-21.2667501
-64.4313889,-31.8383333
-61.928995,-18.414849
-67.5428,-34.0245
-62.4955133,-30.908875
-63.499227,-15.6763
-64.3017741,-27.6831238
-67.7024569,-15.5783583
-60.2341496,-30.7330309
-63.2361185,-25.5518265
-63.3907372,-32.3578518
-66.7365391,-29.2679635
-64.4517892,-31.5827001
-65.2013532,-32.5328787
-66.5745574,-33.6547053
-64.773182,-33.4030294
-63.062813,-38.692918
-66.401952,-33.1539198
-64.7203637,-40.7249401
-70.2320608,-37.4080409
-63.0990529,-38.5289523
-50.218677,-6.105118
-64.4198733,-32.231928
-67.7923996,-37.8637736
-60.8084546,-32.9432106
-65.1798069,-35.3813488
-73.7648078,1.7005164
-57.8768211,-34.86523
-68.5681553,-34.7123587
-60.6195731,-32.85769
-47.9442515,-15.9611194
-62.931096,-38.4808003
-65.4455,-31.1561667
-44.9972049,-19.2156894
-65.2352972,-24.8805034
-62.9945833,-38.3871775
-65.6199954,-28.3216663
-64.61028,-17.98847
-63.27814,-25.648552
-69.584538,-10.707424
-62.6043463,-17.1422975
-60.8900786,-33.0323353
-47.898749,-22.004129
-63.7110332,-17.4935212
-60.4678082,-22.780211
-64.6238622,-30.6279488
-45.2380818,-18.1651294
-44.4732601,-19.4407232
-49.418116,-16.682691
-61.6546005,-21.2111135
-64.5392905,-30.7604827
-64.9859762,-30.2273044
-65.1095034,-36.1909971
-59.1450302,-26.2891862
-58.3273751,-26.3659127
-73.5674833,-4.4972417
-62.1750641,-30.6916593
-59.77288,-31.1396364
-60.8066832,-31.555578
-43.427493,-4.897612
-60.4187914,-30.4099479
-63.3084646,-32.4158569
-63.1474159,-17.6984282
-39.1697613,-16.3876004
-47.261209,-13.874973
-65.4791629,-32.8388953
-59.1878242,-31.6313972
-64.488778,-30.217043
-72.0410257,-13.4955259
-57.7790968,-30.4841354
-65.3664766,-24.8834623
-63.4209609,-17.686345
-60.6235218,-25.9325077
-61.4632455,-33.5251117
-57.7217505,-25.2965259
-59.163679,-32.297585
-75.237732,-8.420271
-63.3500725,-29.9670013
-63.1519708,-38.8771256
-64.6554382,-30.8470006
-49.260846,-16.604234
-72.558216,-3.413436
-65.2880268,-24.4165839
-64.5183415,-30.6450751
-64.6027153,-30.6130757
-62.9692512,-21.0750444
-64.6149375,-30.6696124
-60.0349962,-22.3984898
-64.3432074,-31.3993897
-58.1472827,-28.8257135
-73.359188,-3.88687
-74.3824269,-9.1528038
-65.1186809,-24.3608706
-39.224776,-17.296567
-60.0749806,-22.1675888
-64.5295822,-32.0929385
-57.9128177,-29.1941566
-74.057014,4.6743168
-65.117588,-31.367275
-73.649717,4.180512
-49.8619205,-6.0610128
-58.7547178,-32.9996214
-59.6305825,-31.7599165
-60.4794228,-25.9325533
-76.9101156,0.1137615
-73.65208,-4.649702
-64.3012421,-31.719343
-59.857409,-29.9792187
-63.297721,-24.071593
-61.6827904,-24.4254554
-65.1172757,-18.7765598
-65.123149,-40.841178
-55.331364,-30.2016782
-58.8996778,-27.2981893
-66.8577509,-29.722295
-68.7242889,-33.3305282
-60.3274554,-31.0168034
-62.6632883,-31.0144667
-57.7676757,-24.8275877
-43.9476943,-19.5371428
-64.5992192,-31.52147
-44.4016023,-18.7365751
-57.43,-22.6
-63.228445,-32.286116
-58.3104669,-26.8421138
-64.5205807,-31.2388178
-77.0252419,0.0811833
-60.3330309,-29.8670397
-60.5313112,-31.8443415
-58.704701,-32.61655
-58.6967161,-23.6628644
-75.4004879,-10.5719684
-69.161917,-12.558448
-69.5349448,-12.8247192
-50.5784906,-29.4236577
-60.2559409,-25.870743
-44.7361548,-19.0161938
-60.0533489,-26.9260994
-64.2330533,-32.1757487
-64.3062897,-30.8634416
-64.0670532,-37.8150851
-69.5436969,-12.8251579
-59.3144131,-33.1589993
-64.9868345,-32.3782943
-62.6726829,-17.1190154
-58.802036,-33.4558994
-63.9666188,-33.1911328
-58.9434244,-30.681752
-58.0025395,-31.3993568
-58.290689,-31.697243
-59.9450183,-28.8407202
-65.096903,-28.614283
-59.9595789,-28.8477401
-64.1364267,-23.821365
-73.5720231,-4.5030441
-65.0659382,-32.0089709
-58.9666117,-27.2575156
-59.0075586,-27.330067
-56.328493,-9.791272
-75.3288011,-3.7088348
-68.3683333,-32.0208333
-64.0812442,-30.9838549
-65.9148788,-26.5889109
-65.8064318,-32.2200576
-65.1962239,-24.3513906
-64.2522931,-24.0190854
-64.4929115,-30.864477
-75.2527473,-10.3419439
-75.61245,1.612894
-44.4535619,-19.5851092
-64.3312004,-38.9051874
-64.1982855,-30.337011
-60.6656667,-21.9755
-63.1451731,-32.2969433
-57.9412314,-31.4177487
-64.9783078,-31.64915
-59.9156224,-30.0168496
-65.346384,-24.515598
-48.356933,-10.316411
-60.2536422,-28.538475
-43.5213581,-3.3336281
-66.9123483,-29.7255817
-49.903443,-6.028293
-64.2967558,-30.9580325
-65.0799233,-40.7730913
-57.2217967,-34.2882264
-64.4433459,-30.7013302
-48.5612899,-20.566046
-60.2595538,-38.369521
-60.9295951,-31.8914441
-64.849897,-24.4335679
-64.1064801,-38.9771033
-63.8423,-37.76222
-66.2239807,-37.5513019
-64.5482124,-30.7968773
-57.9333333,-21.9333333
-47.8979993,-14.0761228
-58.1827784,-31.1410291
-51.442526,-22.095598
-63.9796508,-8.4577253
-64.8772743,-32.8861039
-64.2445707,-31.373938
-65.5816,-25.2531
-73.3641667,6.8491667
-63.7407931,-37.8852544
-64.8860146,-30.1820761
-66.373897,-30.4132921
-63.3771326,-37.8151946
-66.2748739,-32.602881
-64.5390266,-32.0710188
-59.5678067,-22.6097323
-43.494549,-4.834785
-70.956725,-12.3348448
-65.649905,-37.333348
-64.7555313,-18.0926597
-62.9699817,-38.7215933
-61.4127971,-32.0868293
-63.2544385,-20.4595927
-75.8688333,0.0905
-78.6746192,-4.3883733
-63.5728829,-30.2636875
-73.280292,-3.770081
-56.9629485,-10.3241891
-51.1613006,-22.2438348
-65.491065,-31.0383081
-62.4606784,-17.3313061
-64.821021,-38.8224013
-63.295529,-21.311193
-64.919854,-31.765471
-63.5050109,-30.5891882
-65.6288333,-25.6625
-65.0937749,-24.7363443
-60.6053274,-31.8269891
-68.78527,-11.0372261
-62.52183,-17.1842471
-62.7519956,-31.0917608
-76.761021,0.263761
-64.1102215,-23.3478993
-60.0069808,-29.8765667
-77.9913633,-1.4673768
-62.8567717,-38.7527567
-65.436694,-25.2892257
-59.5944465,-24.7294199
-47.834285,-15.818464
-65.2879075,-31.3742581
-66.2809333,-32.9336095
-69.944266,-4.2196131
-64.7938656,-16.8302981
-76.240365,-6.73113
-48.3008766,-1.4610233
-73.7667,-10.7861
-67.0556974,1.9216462
-77.3205328,0.0290794
-77.74487,-0.99282
-72.8946333,-3.1694917
-72.8613281,-3.2803719
-64.9649048,-22.2497792
-66.5386105,-28.6004987
-59.1143042,-28.2283218
-60.7154274,-29.7112395
-54.1401315,-25.5382982
-67.8275728,-29.4536218
-67.5378299,-30.563319
-65.2259159,-22.2189531
-64.56,-17.93
-66.6540527,-32.0022532
-68.009491,-32.3071762
-63.1950116,-19.2673156
-63.292,-19.062
-63.1363678,-19.7447317
-61.2137604,-26.5328007
-63.8571739,-24.9639614
-76.0867619,-9.6951729
-59.0020189,-33.7364991
-75.2601242,-0.6442773
-56.0866041,-9.8778813
-59.333118,-23.112497
-58.408497,-23.651884
-57.2962761,-28.6384721
-64.3949,-30.3504
-64.5974,-25.08589
-63.3507699,-25.5670402
-63.6541367,-24.930439
-49.7041655,-16.8728904
-59.3911457,-28.7200802
-67.4833333,-30.6333333
-58.4437037,-34.5385203
-64.5246792,-25.2325845
-64.6809769,-25.2682942
-62.6660156,-39.4701251
-56.9333839,-29.1083387
-59.3911457,-29.8133913
-65.7176399,-27.861002
-73.95,-10.41
-73.7381744,-10.380041
-73.7986851,-10.3805785
-62.5807943,-30.8615558
-62.5008838,-31.0767751
-64.531853,-9.292999
-63.4601212,-29.3568231
-63.2102036,-29.2631982
-59.5638904,-28.2162999
-59.4378805,-28.1486707
-56.0495424,-28.0014495
-50.090942,-6.044372
-74.315506,-11.134286
-66.6102089,-30.8001309
-66.3752903,-30.6591057
-77.008965,-6.040472
-66.3437904,-30.6376514
-66.3549406,-30.6118941
-61.525878,-8.948254
-66.0248762,-33.1309208
-73.3046007,-4.3066993
-44.999485,-12.3136835
-58.1649044,-25.9832195
-65.1547222,-32.135
-56.73919,-27.51259
-56.9766426,-27.4775118
-65.08,-31.8386111
-58.4355927,-20.3887217
-48.3603787,-10.2228835
-69.1273533,-12.9158244
-64.4751334,-19.4878335
-60.5738309,-31.8138701
-58.7985277,-27.381447
-48.138953,-10.303879
-62.5588646,-31.0414773
-46.4182234,-13.2321753
-60.9739065,-32.0185
-49.3047041,-16.7162441
-63.8772422,-18.1830503
-56.4198536,-30.4036628
-65.33162,-31.39817
-58.7489176,-27.2057857
-58.982141,-27.3897922
-58.6826992,-30.328731
-62.6696634,-31.0742407
-60.3017115,-22.3446252
-58.9931059,-27.722208
-65.4926991,-25.1626331
-64.7284734,-25.2730661
-73.673239,4.173191
-65.4856667,-24.6343333
-60.933994,-2.680833
-47.3814797,-0.6074553
-58.50141,-32.77138
-58.0967224,-15.6426056
-74.1144602,4.6658748
-71.5410858,-13.0541241
-59.8349807,-22.3882064
-57.2620699,-25.0738365
-63.5475032,-31.6569737
-58.5113657,-27.2962662
-58.4912109,-27.3728344
-65.785713,-28.190327
-54.837954,-19.314526
-64.663774,-29.7943
-77.46037,-6.88721
